id,incident_title,incident_description,incident_date,location_id,location_name,latitude,longitude,country_id,category_id,category_title,building,landmark,area,city,state,country
1307,",COMMENTING, OGLING","ME AND MY FRIENDS HAVE FACED HARASSMENT THERE. NEED OF MORE POLICE SECURITY IN THAT AREA.","06-11-2013 13:46",1668,"Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India",28.631009,77.2186,105,"2 | 6 | 8","Commenting | Ogling/Facial Expressions/Staring | Touching /Groping",,110001,"Palika Bazar","New Delhi",Delhi,India
1308,commenting,"in evening i was with my friend circle and a group of guys there stunt commenting on girls present in circle.","06-11-2013 13:47",1669,"Market, Udumalaipettai, Tamil Nadu 642126, India",10.580756,77.250008,105,"2 | 6 | 9","Commenting | Ogling/Facial Expressions/Staring | Indecent exposure",,642126,,Udumalaipettai,"Tamil Nadu",India
1309,"STALKING,","I WAS ABOUT TO LEAVE BUT A GUY STALKED ME TILL I TOOK AUTO AND LEFT THAT PLACE","06-11-2013 13:48",1670,"Market Road, Block F, Moti Bagh, New Delhi, Delhi 110021, India",28.583881,77.178197,105,15,Others,,110021,"Moti Bagh","New Delhi",Delhi,India
1310,OTHERS,"MY WALLET WAS STOLEN","06-11-2013 13:50",1671,"New Delhi, Ajmere Gate, New Delhi, Delhi 110006",28.64197,77.2206,105,15,Others,,110001,"Ajmeri Gate","New Delhi",Delhi,India
1311,commenting,"in evening comments,touching is very common in that area.","06-11-2013 13:50",1672,"Central Delhi, Delhi, India",28.649302,77.188775,105,"2 | 6 | 8","Commenting | Ogling/Facial Expressions/Staring | Touching /Groping",,110005,"Block 12","New Delhi",Delhi,India
1312,"chain snatching","MY PHONE WAS STOLEN THERE:-@","06-11-2013 13:52",1673,"P S Mayapuri, Satguru Ram Singh Marg, Nanak Pura, Hari Nagar, New Delhi, Delhi 110064, India",28.625232,77.119641,105,15,Others,,110064,"Nanak Pura","New Delhi",Delhi,India
1313,"chain snatching","MY PHONE WAS STOLEN THERE:-@","06-11-2013 13:52",1674,"P S Mayapuri, Satguru Ram Singh Marg, Nanak Pura, Hari Nagar, New Delhi, Delhi 110064, India",28.625232,77.119641,105,15,Others,,110064,"Nanak Pura","New Delhi",Delhi,India
1314,"sexual invites","in evening it was a rainy day i took auto but auto driver turned auto in other direction but i jumped out of moving auto i was fine","06-11-2013 13:52",1675,"Road, Sarvodaya Enclave Market, Adchini, New Delhi, Delhi 110017, India",28.538389,77.198897,105,"10 | 15","Sexual Invites | Others",,110017,"Block A","New Delhi",Delhi,India
1315,"COMMENTING, SEXUAL INVITIES","USUALLY, THE SHOP WORKERS OR OWNERS KEEP COMMENTING AND MOSTLY THESE INCIDENTS HAPPEN AT NIGHT.","06-11-2013 13:53",1676,"Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India",28.631009,77.2186,105,2,Commenting,,110001,"Palika Bazar","New Delhi",Delhi,India
1316,commenting,"A BO AND HIS FRIENDS ALWAYS STALK ME PASS COMMENTS AS ""BHABHI"" AND ITS REALLY VERY ANNOYING.","06-11-2013 13:55",1677,"Mahipalpur, New Delhi, Delhi, India",28.544869,77.128135,105,2,Commenting,,110037,"Mahipalpur Extension","New Delhi",Delhi,India
1317,Ogling,"It was during afternoon that i was subjected to staring and ogling .","06-11-2013 13:44",1678,"University of Delhi North Campus, New Delhi, Delhi 110007, India",28.687665,77.211428,105,6,"Ogling/Facial Expressions/Staring",,110007,"Saint Stephen's College",Delhi,Delhi,India
1318,Following,"During night , few guys were continuously following me .","06-11-2013 13:46",1679,"Paharganj, New Delhi, Delhi, India",28.642361,77.217111,105,15,Others,,110015,"Ratan Lal Market","New Delhi",Delhi,India
1319,Commenting,"While travelling in morning , I was commented upon .","06-11-2013 13:47",1680,"Dilshad Garden, New Delhi, Delhi, India",28.684276,77.315212,105,2,Commenting,,110095,"Block D",Delhi,Delhi,India
1320,Commenting,"During morning , I was commented upon .","06-11-2013 13:48",1681,"Moti Nagar, Najafgarh Road, Moti Nagar, Kirti Nagar, New Delhi, Delhi 110015, India",28.657839,77.142476,105,2,Commenting,,110015,"DLE Industrial Area",Delhi,Delhi,India
1321,Commenting,"There was commenting when I was travelling during afternoon.","06-11-2013 13:49",1682,"Badarpur, New Delhi, Delhi, India",28.503961,77.301828,105,2,Commenting,,110044,Main,"New Delhi",Haryana,India
1322,Misguidance,"During evening , a guy asked me the way to noida , but somehow he was just trying to talk and take me with him .","06-11-2013 13:50",1683,"Mandi House, Lady Irwin College, Mandi House, New Delhi, Delhi 110001, India",28.625721,77.234224,105,15,Others,,110001,"Mandi House","New Delhi",Delhi,India
1323,Commenting,"People commented filthy comments while I was out during afternoon .","06-11-2013 13:54",1684,"Shahdara, New Delhi, Delhi, India",28.686192,77.274996,105,2,Commenting,,110053,Maujpur,Delhi,Delhi,India
1324,"Sexual invites","There are continuous sexual invites while I travel out . Mostly , it happens during afternoon .","06-11-2013 13:55",1685,"Yamuna Vihar, Shahdara, New Delhi, Delhi, India",28.698955,77.27356,105,10,"Sexual Invites",,110053,"Block C",Delhi,Delhi,India
1325,"Sexual invites","There was sexual invite when some guys came to play cricket in my locality during afternoon .","06-11-2013 13:57",1686,"Sector 10 Dwarka, Dwarka, New Delhi, Delhi, India",28.583689,77.057885,105,10,"Sexual Invites",,110075,"Sector 10 Dwarka",Delhi,Delhi,India
1326,Touching,"When I was travelling in metro , there was a guy who was trying to take advantage of the crowd and was touching me at private places . It happened during afternoon .","06-11-2013 13:59",1687,"Barakhamba Road, New Delhi, Delhi 110001, India",28.628698,77.226885,105,8,"Touching /Groping",,110001,"Todermal Road Area","New Delhi",Delhi,India
1327,Following,"While I was walking near metro station , there were few guys in a car who followed me and when I got down from rikshaw they hit me with their car . It was during afternoon .","06-11-2013 22:00",1688,"Vishwavidyalaya, New Delhi, Delhi 110007",28.694766,77.214942,105,15,Others,,110007,,Delhi,Delhi,India
1328,"Indecent exposure","There was showing of private parts during evening .","06-11-2013 22:03",1689,"University of Delhi North Campus, New Delhi, Delhi 110007, India",28.687665,77.211428,105,9,"Indecent exposure",,110007,"Saint Stephen's College",Delhi,Delhi,India
1329,"Facial expressions","When I was travelling in red line metro , a guy was continuously staring and giving flying kisses and weird facial expressions . It was during afternoon time .","06-11-2013 22:04",1690,"New Delhi, Delhi, India",28.635308,77.22496,105,6,"Ogling/Facial Expressions/Staring",,110006,"Naya Bazar","New Delhi",Delhi,India
1330,"Facial expressions","When I was travelling in red line metro , a guy was continuously staring and giving flying kisses and weird facial expressions . It was during afternoon time .","06-11-2013 22:04",1691,"New Delhi, Delhi, India",28.635308,77.22496,105,6,"Ogling/Facial Expressions/Staring",,110006,"Naya Bazar","New Delhi",Delhi,India
1331,"Indecent exposure","There was showing of private parts by a guy while I was travelling during afternoon.","06-11-2013 22:06",1692,"Hudson Lane, Guru Teg Bahadur Nagar, New Delhi, Delhi, India",28.694593,77.205305,105,9,"Indecent exposure",,110009,"Hudson Lane",Delhi,Delhi,India
1332,Ogling,"There was continuous staring in a bad way while I was out in afternoon .","06-11-2013 22:07",1693,"Sarojini Nagar, New Delhi, Delhi, India",28.57271,77.1974,105,6,"Ogling/Facial Expressions/Staring",,110023,"Block C","New Delhi",Delhi,India
1333,Commenting,"There were cheap comments and whistles while I was boarding the metro in the morning .","06-11-2013 22:08",1694,"Nirman Vihar, Vikas Marg, Laxmi Nagar Commercial Complex, Swasthya Vihar, New Delhi, Delhi 110092, India",28.636634,77.286834,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,110092,"Block D","New Delhi",Delhi,India
1334,Touching,"There was touching , groping and staring while I was out during morning .","06-11-2013 22:09",1695,"Shahdara, New Delhi, Delhi, India",28.686192,77.274996,105,"6 | 8","Ogling/Facial Expressions/Staring | Touching /Groping",,110053,Maujpur,Delhi,Delhi,India
1335,Staring,"While I was standing near the ticket counter of the metro station there wee guys who were continuously staring making me very uncomfortable .","06-11-2013 22:11",1696,"New Delhi, Delhi, India",28.635308,77.22496,105,6,"Ogling/Facial Expressions/Staring",,110006,"Naya Bazar","New Delhi",Delhi,India
1336,"Taking pictures","Taking benefit of the crowd many people tried to click my pictures while I was wearing a saree during evening. .","06-11-2013 22:12",1697,"East Delhi, Delhi, India",28.642501,77.297978,105,"3 | 6","Taking pictures | Ogling/Facial Expressions/Staring",,110092,"G Block",Delhi,Delhi,India
1337,"Indecent exposure","It was during afternoon 3pm , that a guy right in front of me was masturbating and even asked me to help him doing that .","06-11-2013 22:23",1698,"Outram Lines, Mukherjee Nagar, New Delhi, Delhi, India",28.701896,77.206743,105,"9 | 10","Indecent exposure | Sexual Invites",,110009,"Outram Lines",Delhi,Delhi,India
1338,Commenting,"A guy was continuously staring a girl and passing comments about her dress during evening in metro .","06-11-2013 22:25",1699,"New Delhi, Delhi, India",28.635308,77.22496,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,110006,"Naya Bazar","New Delhi",Delhi,India
1339,"Indecent behaviour","There was indecent behaviour by some well read boys while I was out during evening .","06-11-2013 23:13",1700,"B 4 BLOCK, B4 Block, Paschim Vihar, New Delhi, Delhi 110063, India",28.664154,77.106289,105,"1 | 2","Catcalls/Whistles | Commenting",,110063,"B4 Block","New Delhi",Delhi,India
1340,Commenting,"Few guys were commented upon a girl which were pretty disgraceful in evening .","06-11-2013 23:16",1701,"New Delhi, Delhi, India",28.635308,77.22496,105,2,Commenting,,110006,"Naya Bazar","New Delhi",Delhi,India
1341,Commenting,"There were two three guys who were commenting during evening while I was out travelling .","06-11-2013 23:19",1702,"Rohini, New Delhi, Delhi, India",28.737323,77.090981,105,2,Commenting,,110085,"Pocket 6",Delhi,Delhi,India
1342,"Eve -teasing","There were few guys who were commenting upon a girl while she was travelling in general compartment during afternoon .","06-11-2013 23:21",1703,"New Delhi, Delhi, India",28.635308,77.22496,105,2,Commenting,,110006,"Naya Bazar","New Delhi",Delhi,India
1343,Stalking,"The guys in a group were constantly staring and stalking two girls during afternoon .","06-11-2013 23:25",1704,"Munirka, New Delhi, Delhi, India",28.554601,77.172961,105,6,"Ogling/Facial Expressions/Staring",,110067,"Baba Gangnath Market","New Delhi",Delhi,India
1344,Commenting,"There was a guy who was constantly commenting a girl who got scared and frightened . It happened during evening .","06-11-2013 23:28",1705,"Dwarka, New Delhi, Delhi, India",28.59214,77.046048,105,2,Commenting,,110059,"Pocket 4",Metro,Delhi,India
1345,Commenting,"There was a guy who was commenting on a girl . It happened during afternoon .","06-11-2013 23:32",1706,"Paschim Vihar, New Delhi, Delhi, India",28.665978,77.093858,105,2,Commenting,,110063,"Block J",Delhi,Delhi,India
1346,"Sexual invites","There was a guy who passed filthy comments and asking me out . It happened during night .","06-11-2013 23:34",1707,"Guru Teg Bahadur Nagar, New Delhi, Delhi, India",28.697557,77.198837,105,"2 | 10","Commenting | Sexual Invites",,110009,"Block H",Delhi,Delhi,India
1347,Commenting,"Boys on bikes passed some filthy comments and were trying to click some pictures . It happened during evening .","06-11-2013 23:36",1708,"Kamla Nagar, New Delhi, Delhi 110007, India",28.680911,77.204587,105,"2 | 3","Commenting | Taking pictures",,110007,"Block UB",Delhi,Delhi,India
1348,"Chain snatching","Two guys were taking advantage of crowd and snatched a girl's chain . It happened during night .","06-11-2013 23:39",1709,"Munirka, New Delhi, Delhi, India",28.554601,77.172961,105,17,"Chain Snatching / Robbery",,110067,"Baba Gangnath Market","New Delhi",Delhi,India
1349,"Vulgar expression","Certain groups of boys were giving rude comments and giving vulgar expressions . It happened during afternoon .","06-11-2013 23:43",1710,"Guru Teg Bahadur Nagar, New Delhi, Delhi, India",28.697557,77.198837,105,"2 | 9","Commenting | Indecent exposure",,110009,"Block H",Delhi,Delhi,India
1350,"Chain snatching","Chain snatching attempt was made by two guys on a bike . The incident took place in evening .","06-11-2013 23:45",1711,"Bhajanpura, Shahdara, New Delhi, Delhi, India",28.700453,77.259194,105,17,"Chain Snatching / Robbery",,110053,"Police Colony",Delhi,Delhi,India
1351,"Clicking pictures","The incident took place in a bus when two guys were clicking pictures . It happened during afternoon .","06-11-2013 23:47",1712,"Azadpur, Ashok Vihar, New Delhi, Delhi 110009, India",28.703047,77.177298,105,3,"Taking pictures",,110009,"Lal Bagh","New Delhi",Delhi,India
1352,Touching,"I was standing at the bus station when a guy tried to feel me up . It happened during afternoon .","06-11-2013 23:49",1713,"New Delhi, Delhi, India",28.635308,77.22496,105,8,"Touching /Groping",,110006,"Naya Bazar","New Delhi",Delhi,India
1353,Commenting,"I was going to market with my friends when few guys were commenting and whistling . It happened during evening .","06-11-2013 23:51",1714,"Kamla Nagar, New Delhi, Delhi 110007, India",28.680911,77.204587,105,"1 | 2","Catcalls/Whistles | Commenting",,110007,"Block UB",Delhi,Delhi,India
1354,Touching,"When we went in bus , the bus got crowded and guys were trying to touch and feel me up . It was during night .","06-11-2013 23:54",1715,"New Delhi, Delhi, India",28.635308,77.22496,105,8,"Touching /Groping",,110006,"Naya Bazar","New Delhi",Delhi,India
1355,Touching,"When I was walking a guy touched me from behind . It happened during night .","07-11-2013 00:51",1716,"New Delhi Railway Station, New Delhi, Delhi 110006, India",28.644371,77.219678,105,8,"Touching /Groping",,110002,"Ratan Lal Market",Delhi,Delhi,India
1356,Catcalls,"There were some guys who were using bad language at girls . It happened during afternoon .","07-11-2013 00:56",1717,"University of Delhi North Campus, New Delhi, Delhi 110007, India",28.687665,77.211428,105,1,Catcalls/Whistles,,110007,"Saint Stephen's College",Delhi,Delhi,India
1357,"Sexual invites","Once I was walking down a lonely street when a guy was making filthy gestures and invited me sexually . It happened during night .","07-11-2013 00:59",1718,"Shakti Nagar, New Delhi, Delhi 110007, India",28.67722,77.195962,105,"2 | 9 | 10","Commenting | Indecent exposure | Sexual Invites",,110007,"Block 10",Delhi,Delhi,India
1358,"Commenting and catcalls","Guys passing hideous comments on a girl's dress passing nearby.It took place in the evening in the metro(CP).","07-11-2013 01:05",1719,"New Delhi, Delhi, India",28.635308,77.22496,105,"1 | 2","Catcalls/Whistles | Commenting",,110006,"Naya Bazar","New Delhi",Delhi,India
1359,"Eve teasing","I was walking with my friends , when few guys started teasing us . It happened during afternoon .","07-11-2013 01:05",1720,"Azadpur, Ashok Vihar, New Delhi, Delhi 110009, India",28.703047,77.177298,105,"2 | 15","Commenting | Others",,110009,"Lal Bagh","New Delhi",Delhi,India
1360,Catcalls,"Guys used abusing and filthy language when I passed them . It happened during afternoon .","07-11-2013 01:07",1721,"Guru Teg Bahadur Nagar, New Delhi, Delhi, India",28.697557,77.198837,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,110009,"Block H",Delhi,Delhi,India
1361,"Commenting and catcalls","Guys passing hideous comments on a girl's dress passing nearby.It took place in the evening in the metro (pitampura)","07-11-2013 01:08",1722,"New Delhi, Delhi, India",28.635308,77.22496,105,"1 | 2","Catcalls/Whistles | Commenting",,110006,"Naya Bazar","New Delhi",Delhi,India
1362,Staring,"There was continuous staring while I was standing near the metro station . The incident took place in afternoon .","07-11-2013 01:09",1723,"Kashmere Gate, Lothian Road, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006, India",28.667502,77.228175,105,6,"Ogling/Facial Expressions/Staring",,110006,"Inter State Bus Terminal","New Delhi",Delhi,India
1363,Commenting,"Commenting,catcalls and taking pictures in metro(Rajiv chowk) in the evening.It cannot be described.","07-11-2013 01:09",1724,"New Delhi, Delhi, India",28.635308,77.22496,105,"1 | 2 | 3","Catcalls/Whistles | Commenting | Taking pictures",,110006,"Naya Bazar","New Delhi",Delhi,India
1364,Commenting,"Guys were making filthy comments behind my back as I passed them . One of them even whistled . It happened during afternoon .","07-11-2013 01:10",1725,"Netaji Nagar, New Delhi, Delhi, India",28.573183,77.187337,105,2,Commenting,,110023,"Block C","New Delhi",Delhi,India
1365,Ogling,"Guys were making inappropriate sounds and faces . It happened during evening .","07-11-2013 01:12",1726,"rk puram park, Sector 3 R K Puram, RamaKrishna Puram, New Delhi, Delhi 110022, India",28.552838,77.183952,105,6,"Ogling/Facial Expressions/Staring",,110022,"Sector 3","New Delhi",Delhi,India
1366,Commenting,"A girl was passing by when some guys whistled and commented upon her . It happened during night .","07-11-2013 01:13",1727,"Madipur, Madhuban Enclave, Punjabi Bagh, New Delhi, Delhi 110035, India",28.676303,77.119704,105,"1 | 2","Catcalls/Whistles | Commenting",,110063,"Madhuban Enclave",Delhi,Delhi,India
